RxNodeID,TxID,CouplingLoss,BestRSRPNode
492,122,-116.27391607014802,0
493,0,-136.6907716875907,122
493,61,-139.43613377276435,122
493,122,-110.92844183992554,122
494,0,-94.53348513734244,0
494,61,-123.67058179503542,0
494,122,-123.67058179503542,0
495,0,-109.40560363445479,61
495,61,-84.93590029345125,61
495,122,-97.649007579283,61
496,0,-97.2368116592418,0
496,61,-125.33790805825416,0
496,122,-121.63413074275545,0
497,0,-85.85635992570403,0
497,61,-110.71208749210979,0
497,122,-113.87264135807203,0
498,0,-106.373913577623,122
498,61,-110.29111507910775,122
498,122,-82.450024661491,122
499,0,-87.80227518438191,0
499,61,-102.19245133738085,0
499,122,-113.29832697038117,0
500,0,-88.6335973040629,122
500,61,-88.6335973040629,122
500,122,-59.571092965576945,122
501,0,-127.70457812717535,122
501,61,-127.70457812717535,122
501,122,-97.97420795529229,122
502,0,-150.21751457107106,61
502,61,-121.75873746053665,61
502,122,-147.2401925029938,61
503,0,-85.97446319411506,0
503,61,-105.64354918236604,0
503,122,-113.05681636451783,0
504,0,-119.2405984721474,122
504,61,-119.2405984721474,122
504,122,-89.51652313729218,122
505,0,-131.13650454541335,61
505,61,-111.17427984847336,61
505,122,-111.96179331364627,61
506,0,-153.24274670375829,4
506,61,-126.53470612451595,4
506,122,-155.21462909807363,4
507,0,-99.26503657093014,0
507,61,-112.58705151854312,0
507,122,-124.52695678453982,0
508,0,-139.23491924462354,5
508,61,-111.49524287205656,5
508,122,-133.48947886869308,5
509,0,-137.05325562883365,122
509,61,-130.81843227474144,122
509,122,-109.65645326089913,122
510,0,-97.65244186953133,0
510,61,-126.32410433766478,0
510,122,-124.87098943582465,0
511,0,-149.45510880898138,122
511,61,-149.45510880898138,122
511,122,-120.45601388164093,122
512,0,-134.98931554877828,122
512,61,-134.98931554877828,122
512,122,-105.97418974459698,122
513,0,-125.65700281323888,5
513,61,-110.88219829385895,5
513,122,-102.02230819636412,5
514,0,-141.7364282896295,122
514,61,-143.37169917666336,122
514,122,-115.85328019570237,122
515,0,-103.55452321850149,122
515,61,-86.62196397294343,122
515,122,-81.49015824751524,122
516,0,-107.37889235224621,0
516,61,-136.8794233495817,0
516,122,-136.8794233495817,0
517,0,-152.2262906890144,122
517,61,-141.38047688262364,122
517,122,-126.8304270810317,122
518,0,-154.74879387599384,122
518,61,-154.74879387599384,122
518,122,-125.61490423048843,122
519,0,-122.45377362239759,0
519,61,-152.028772118755,0
519,122,-152.028772118755,0
520,0,-99.70245927093094,0
520,61,-125.6714941946735,0
520,122,-115.21478292414953,0
521,0,-102.287401205065,122
521,61,-117.84416340603394,122
521,122,-95.06993828962705,122
522,0,-117.74317822005047,122
522,61,-106.71771337267046,122
522,122,-92.0813446526206,122
523,0,-121.37398083860639,61
523,61,-94.97226875299873,61
523,122,-123.38660386844958,61
524,0,-71.49052911490399,0
524,61,-100.9654381091362,0
524,122,-100.9654381091362,0
525,0,-122.17974839955292,0
525,61,-149.79807520329146,0
525,122,-143.73335991013437,0
526,0,-107.54066191367339,62
526,61,-119.23053658761583,62
526,122,-93.85389256838495,62
527,0,-93.77914086291742,0
527,61,-99.58778087615829,0
527,122,-115.64320691720347,0
528,0,-113.44168405221568,0
528,61,-140.61063689754275,0
528,122,-142.1184433488093,0
529,0,-127.46929242693417,61
529,61,-99.91629793758867,61
529,122,-121.19689936546338,61
530,0,-144.5156860125382,122
530,61,-144.5156860125382,122
530,122,-115.00386956904816,122
531,0,-132.07659246922702,61
531,61,-111.23204891082084,61
531,122,-113.63039607261719,61
532,0,-96.34941475846634,0
532,61,-125.4354761568855,0
532,122,-125.4354761568855,0
533,0,-138.21706397415153,62
533,61,-162.47453805538862,62
533,122,-150.93197429837653,62
534,0,-112.05702342770887,61
534,61,-106.66254060951364,61
534,122,-128.84284298100448,61
535,0,-107.70923173287488,0
535,61,-136.31231497310762,0
535,122,-136.31231497310762,0
536,0,-135.4545154917168,61
536,61,-116.4198444046165,61
536,122,-143.4122164549204,61
537,0,-161.59120025962608,61
537,61,-140.34457215182425,61
537,122,-145.10459745819844,61
538,0,-113.08468446147359,122
538,61,-113.08468446147359,122
538,122,-86.73761509364554,122
539,0,-67.8886237495328,0
539,61,-90.64128251094446,0
539,122,-95.74494358377682,0
540,0,-123.64267310483457,14
540,61,-103.4522559809556,14
540,122,-104.52518813350079,14
541,0,-148.25564220149653,122
541,61,-148.25564220149653,122
541,122,-118.38722262282555,122
542,0,-129.9071249004695,122
542,61,-129.9071249004695,122
542,122,-100.27929205392178,122
543,0,-106.5884948212086,61
543,61,-83.0842326997586,61
543,122,-111.12394923962295,61
544,0,-94.1698673778667,0
544,61,-123.68719845472165,0
544,122,-123.68719845472165,0
545,0,-137.3896665852656,61
545,61,-109.34183452862969,61
545,122,-136.7132640818147,61
546,0,-98.38998045799958,0
546,61,-128.12487991468538,0
546,122,-128.12487991468538,0
547,0,-140.2226944010378,61
547,61,-110.54722909537605,61
547,122,-140.2226944010378,61
548,0,-88.24928584855503,0
548,61,-114.47522310875327,0
548,122,-106.98506157039931,0
549,0,-126.44732886540135,5
549,61,-138.31852736230286,5
549,122,-151.20149652465173,5
550,0,-120.50956520153841,122
550,61,-120.50956520153841,122
550,122,-90.87373820884326,122
551,0,-141.0113376969062,122
551,61,-136.61418221916898,122
551,122,-112.90431003212629,122
552,0,-130.33882951376873,122
552,61,-119.02160292807757,122
552,122,-104.746517491219,122
553,0,-132.11823070791502,122
553,61,-113.95143562526422,122
553,122,-111.24521984103998,122
554,0,-109.92773583317704,0
554,61,-139.20291877330487,0
554,122,-139.20291877330487,0
555,0,-95.48882265501668,122
555,61,-112.2891022216771,122
555,122,-90.16660528032786,122
556,0,-136.4410784972317,61
556,61,-107.4861827140391,61
556,122,-136.06237662984196,61
557,0,-113.77110762800973,0
557,61,-136.31422047818833,0
557,122,-141.54696647332585,0
558,0,-139.61582594058882,122
558,61,-139.61582594058882,122
558,122,-109.79907430504518,122
559,0,-98.00644732346166,0
559,61,-122.12316447300631,0
559,122,-108.3791029686329,0
560,0,-84.19360700940939,0
560,61,-113.63711834835863,0
560,122,-113.63711834835863,0
561,0,-144.7459066875199,4
561,61,-124.94696217185844,4
561,122,-152.15324591825032,4
562,0,-123.42593667423225,61
562,61,-93.84904767894253,61
562,122,-123.42593667423225,61
563,0,-120.08612199907644,61
563,61,-90.43281958900779,61
563,122,-120.08612199907644,61
564,0,-115.96647333450638,61
564,61,-90.71381138895951,61
564,122,-108.0278725640997,61
565,0,-158.76596770069455,126
565,61,-132.10756122645535,126
565,122,-149.87282769821957,126
566,0,-110.43286513705428,122
566,61,-122.87201635838147,122
566,122,-98.12285303121634,122
567,0,-110.35894902776438,61
567,61,-86.40373657920868,61
567,122,-96.29251065353797,61
568,0,-125.32341809378384,125
568,61,-117.86661582341493,125
568,122,-140.92073803218602,125
569,0,-113.20976830259832,61
569,61,-83.6687609229206,61
569,122,-113.20976830259832,61
570,0,-118.52362690165324,61
570,61,-94.79593367162168,61
570,122,-104.1009213484524,61
571,0,-120.19831897675552,61
571,61,-94.03227967329875,61
571,122,-111.68204727769506,61
572,0,-104.71138930472223,122
572,61,-123.8627226023986,122
572,122,-103.82335039794783,122
573,0,-121.82075233689314,122
573,61,-113.13373885187282,122
573,122,-95.10718004832555,122
574,0,-112.2441107251731,61
574,61,-92.42252392864872,61
574,122,-92.84329529104195,61
575,0,-124.70457386997488,61
575,61,-95.42066562944866,61
575,122,-124.70457386997488,61
576,0,-147.72920788899802,61
576,61,-120.11413261463798,61
576,122,-141.7747621991121,61
577,0,-122.95520312721997,122
577,61,-132.0529102789666,122
577,122,-105.72374645821546,122
578,0,-81.95452170590957,0
578,61,-111.52773195162743,0
578,122,-111.52773195162743,0
579,0,-93.71814736699507,0
579,61,-98.58995604254973,0
579,122,-115.6552232569502,0
580,0,-104.75929658658973,0
580,61,-134.15281953092205,0
580,122,-134.15281953092205,0
581,0,-139.9038420146381,62
581,61,-148.1638290831407,62
581,122,-121.28400484456017,62
582,0,-135.8178747189957,79
582,61,-146.89380148834175,79
582,122,-121.22463383887512,79
583,0,-120.05545947187431,0
583,61,-124.6713002841267,0
583,122,-141.33692351171953,0
584,0,-118.61727422114092,122
584,61,-128.40797522914968,122
584,122,-102.30646621211886,122
585,0,-93.91364981062665,0
585,61,-122.94239901186353,0
585,122,-122.94239901186353,0
586,0,-110.63834262754854,124
586,61,-140.47418684421532,124
586,122,-140.47418684421532,124
587,0,-117.96562380382089,61
587,61,-96.7524559024175,61
587,122,-99.98399643754375,61
588,0,-113.65756299621812,0
588,61,-140.0045539345327,0
588,122,-130.71130066784343,0
589,0,-98.29977555586272,62
589,61,-126.42629937322357,62
589,122,-122.04680165779658,62
590,0,-118.84465308040669,0
590,61,-148.47508047466496,0
590,122,-148.47508047466496,0
591,0,-113.77311646585724,0
591,61,-134.43630063823338,0
591,122,-141.1609865811072,0
592,0,-115.16017486775692,61
592,61,-88.45378756458263,61
592,122,-112.1913970074948,61
593,0,-101.68612164834953,0
593,61,-127.6229367821074,0
593,122,-127.6229367821074,0
594,0,-91.37847287978774,61
594,61,-89.88833962703009,61
594,122,-109.73155447929965,61
595,0,-91.50603973491488,122
595,61,-75.83238973031375,122
595,122,-69.5243806352121,122
596,0,-114.97405802509894,61
596,61,-88.45476413663746,61
596,122,-107.38206344381692,61
597,0,-130.0556489294233,122
597,61,-118.57395794169094,122
597,122,-104.6312318402039,122
598,0,-145.7958159293989,122
598,61,-142.20278134486682,122
598,122,-117.47119633102446,122
599,0,-95.05014099700813,122
599,61,-105.58495376673406,122
599,122,-79.79924713398263,122
600,0,-121.01926236809248,0
600,61,-142.63248529753264,0
600,122,-125.69140178881344,0
601,0,-150.47361910245726,61
601,61,-122.43404809915043,61
601,122,-146.06671695723497,61
602,0,-131.7768946044338,61
602,61,-104.90487789125316,61
602,122,-133.60126467630826,61
603,0,-149.907367306698,5
603,61,-149.481142206807,5
603,122,-120.91102639755417,5
604,0,-150.56516327591686,5
604,61,-150.56516327591686,5
604,122,-120.72986332260754,5
605,0,-112.61381715163733,0
605,61,-139.19237621444,0
605,122,-130.11977627355563,0
606,0,-112.95426373114837,122
606,61,-112.95426373114837,122
606,122,-83.97601142736225,122
607,0,-141.56387253540726,122
607,61,-131.19846253089418,122
607,122,-115.76641247256279,122
608,0,-130.0218515935052,122
608,61,-119.48011604350376,122
608,122,-104.51855902998099,122
609,0,-146.92599876459474,6
609,61,-151.6315458711452,6
609,122,-123.58952698075288,6
610,0,-87.07120757271018,61
610,61,-57.32711375607705,61
610,122,-87.07120757271018,61
611,0,-150.44924889806222,61
611,61,-121.01498233793382,61
611,122,-150.44924889806222,61
612,0,-100.5903555380431,122
612,61,-112.00366576352495,122
612,122,-86.86831637595769,122
613,0,-106.60263210209328,122
613,61,-92.68884458839302,122
613,122,-82.47755920049268,122
614,0,-141.75979983668802,61
614,61,-111.84438751034955,61
614,122,-141.75979983668802,61
615,0,-113.11259423932674,122
615,61,-129.69475633210754,122
615,122,-107.44339162367064,122
616,0,-92.93948430768712,0
616,61,-119.50620200271013,0
616,122,-116.41000957535196,0
617,0,-99.9220602334588,0
617,61,-119.81646771067071,0
617,122,-127.09150104434599,0
618,0,-88.61429684434312,0
618,61,-110.59007232463296,0
618,122,-93.48488989491867,0
619,0,-73.1439856176415,0
619,61,-102.40069204292557,0
619,122,-102.40069204292557,0
620,0,-131.47202555329145,124
620,61,-157.43548975120703,124
620,122,-146.91278490935082,124
621,0,-127.24834224564233,122
621,61,-111.8834396481935,122
621,122,-104.13746586258722,122
622,0,-92.21947058732486,61
622,61,-87.0657286013215,61
622,122,-108.9084123712299,61
623,0,-139.09278592452938,122
623,61,-139.09278592452938,122
623,122,-109.25526283693837,122
624,0,-117.61500641049415,62
624,61,-143.1621668378857,62
624,122,-131.77671867783602,62
625,0,-123.39614654075154,63
625,61,-151.65047764048558,63
625,122,-152.3414001090177,63
626,0,-83.7227263706886,61
626,61,-59.9087988071914,61
626,122,-69.50854346631971,61
627,0,-112.0907029983158,61
627,61,-92.84494076776626,61
627,122,-119.54235580778828,61
628,0,-142.75555349186374,61
628,61,-124.29278784797816,61
628,122,-151.11112534638576,61
629,0,-143.68666897332116,122
629,61,-134.03665966215908,122
629,122,-117.42641046710803,122
630,0,-109.68640984515754,122
630,61,-109.68640984515754,122
630,122,-80.19487316219004,122
631,0,-121.69713906264019,122
631,61,-120.18752319865838,122
631,122,-92.98391022278454,122
632,0,-89.75202651440301,0
632,61,-112.1984747470509,0
632,122,-97.10110710326103,0
633,0,-77.4798891450823,0
633,61,-106.66112919958461,0
633,122,-106.66112919958461,0
634,0,-100.31035056724534,125
634,61,-100.86058306461811,125
634,122,-120.24891863474157,125
635,0,-118.06781181978471,124
635,61,-142.30376285733996,124
635,122,-128.61058324343276,124
636,0,-108.73108198774706,0
636,61,-132.93748241349718,0
636,122,-136.762984152614,0
637,0,-131.75727230823358,5
637,61,-160.63729307314983,5
637,122,-159.64996732696454,5
638,0,-152.9672579742535,126
638,61,-124.07519535130021,126
638,122,-152.02590842360544,126
639,0,-98.83141012545546,0
639,61,-116.23392806674664,0
639,122,-124.02486822345047,0
640,0,-97.84942079405864,122
640,61,-86.24513594058995,122
640,122,-83.92358221091091,122
641,0,-109.02828735004861,61
641,61,-102.59259782807084,61
641,122,-125.1962939130605,61
642,0,-125.03926385940609,122
642,61,-140.6589186730841,122
642,122,-117.72722551190745,122
643,0,-116.2690097249139,61
643,61,-98.17664811558339,61
643,122,-100.72653701844155,61
644,0,-146.2135592287243,5
644,61,-120.2873973648733,5
644,122,-135.68443337397937,5
645,0,-82.464563064386,61
645,61,-63.233315859126535,61
645,122,-89.74429779423578,61
646,0,-135.30835719305242,63
646,61,-120.77310108813619,63
646,122,-146.42714628043015,63
647,0,-133.77365195575908,122
647,61,-142.9654215741799,122
647,122,-116.47694863289153,122
648,0,-121.13416478697403,122
648,61,-109.06939676899808,122
648,122,-96.26688128433591,122
649,0,-138.06090166444383,125
649,61,-138.32512411922076,125
649,122,-157.87442416029103,125
650,0,-76.60702709011252,0
650,61,-102.69189520506846,0
650,122,-94.1624397182287,0
651,0,-118.73155990746966,0
651,61,-147.3371061144989,0
651,122,-144.92992791354223,0
652,0,-123.77657404792718,61
652,61,-102.9016474610885,61
652,122,-105.4042279507393,61
653,0,-143.14258788727267,122
653,61,-143.14258788727267,122
653,122,-113.5573603897048,122
654,0,-135.45429317842053,122
654,61,-123.62814572229223,122
654,122,-110.1923648991079,122
655,0,-76.74452726117799,0
655,61,-87.76128269277031,0
655,122,-100.93993092686482,0
656,0,-108.96989695217634,61
656,61,-80.51539245061755,61
656,122,-108.96989695217634,61
657,0,-128.95773289418216,0
657,61,-158.68080607358937,0
657,122,-158.68080607358937,0
658,0,-110.92830054681318,122
658,61,-110.92830054681318,122
658,122,-83.48646061898859,122
659,0,-141.90358827410614,61
659,61,-112.96336342008563,61
659,122,-141.91358839716227,61
660,0,-143.9591136785674,61
660,61,-114.22872814976279,61
660,122,-143.9591136785674,61
661,0,-137.13642243033254,61
661,61,-107.37600073216028,61
661,122,-137.13642243033254,61
662,0,-129.5805156333744,61
662,61,-99.8255432498856,61
662,122,-129.5805156333744,61
663,0,-138.88531582083095,122
663,61,-134.65003308638165,122
663,122,-110.74723040715163,122
664,0,-128.9046032029376,125
664,61,-129.19656217093743,125
664,122,-148.73782057721354,125
665,0,-129.57182481254492,61
665,61,-109.16684520562733,61
665,122,-111.5559132596431,61
666,0,-113.67110990539811,0
666,61,-142.22214483994006,0
666,122,-140.02726562156798,0
667,0,-159.6912407276564,5
667,61,-141.81996103931766,5
667,122,-138.3388062216352,5
668,0,-105.16256964245818,61
668,61,-76.01647735607568,61
668,122,-105.16256964245818,61
669,0,-126.87227613813971,122
669,61,-121.81623006984765,122
669,122,-99.08849191689808,122
670,0,-128.61036884047624,124
670,61,-154.59032798636298,124
670,122,-144.10866710575996,124
671,0,-125.27267335682436,5
671,61,-118.74280625896202,5
671,122,-97.774137790875,5
672,0,-106.87476652363229,0
672,61,-136.6591646121119,0
672,122,-136.6591646121119,0
673,0,-111.99613236956903,61
673,61,-84.82686726314282,61
673,122,-104.57435621680546,61
674,0,-119.95519911354344,122
674,61,-101.44360537654532,122
674,122,-99.31643268418361,122
675,0,-98.5340330173407,68
675,61,-125.28392459140326,68
675,122,-116.66809967780594,68
676,0,-122.85445202095602,61
676,61,-94.6728358195007,61
676,122,-120.06453435835063,61
677,0,-119.80400007077003,0
677,61,-144.82708379423656,0
677,122,-132.55894296133215,0
678,0,-148.53780427018432,62
678,61,-137.25325019545502,62
678,122,-122.94993492423222,62
679,0,-106.62758206284543,0
679,61,-136.1730761128975,0
679,122,-136.1730761128975,0
680,0,-127.44658502543842,61
680,61,-101.41593698193984,61
680,122,-117.14102144243313,61
681,0,-119.56594849352246,61
681,61,-100.18632799910105,61
681,122,-126.93189891677436,61
682,0,-141.5271954822559,5
682,61,-116.8464995027292,5
682,122,-128.46695128262917,5
683,0,-145.32456932362686,67
683,61,-136.18615025693106,67
683,122,-118.7646089085328,67
684,0,-122.85733142773938,4
684,61,-97.62950442311441,4
684,122,-126.03866950511309,4
685,0,-82.19312883414243,122
685,61,-93.66071590207657,122
685,122,-68.62158427088595,122
686,0,-101.77451173076045,0
686,61,-102.08869091913041,0
686,122,-121.6229588939012,0
687,0,-90.34017790765367,0
687,61,-119.80500961205033,0
687,122,-119.80500961205033,0
688,0,-140.7975524970604,122
688,61,-131.6502320227435,122
688,122,-114.29237862128039,122
689,0,-97.27750719588667,122
